TEXT,LABEL
"Can we get this clear.  Knowing someone else's vaccine status DOES NOT protect you. What protects YOU is choosing to have YOUR vaccine. Once you have had that you are protected &amp; can go about your business without demanding the confidential health records of another free human.",TRUE
As a gesture of unity will all individuals refusing a COVID Vaccine please identify a person of color you want to donate your vaccine too ,TRUE
Gee bit of interest in the 2A vaccine rollout announcement  https://t.co/6xT0uQxnkR,FALSE
@3RMAC @Rosinacarley How do you know you haven't been nano chipped already via the 'vaccine'?,FALSE
"#COVID #Vaccine: Notice how these corrupt Pharma corporations produce their own 'studies' which are then rubber-stamped by Gov't 'public health' officials with Media cheering on. And they call this 'science'.... https://t.co/n2zvRKIU5X",FALSE
"Great to see this from @VicGovDH. Really important to have a comprehensive accurate reflection of people's post-vaccine experiences. Happy to report the mildest &amp; most transient of reactions and the extra reassurance working in ED with SCOVID patients is difficult to overstate https://t.co/PcQQXiVtpA",FALSE
Hospitality bosses say plans for a Covid vaccine mobile phone app are unworkable.,FALSE
"of more than one thousand researchers working on all aspects of the Coronavirus including the research of vaccines (among the 15 Brazilian vaccine projects 3 are now close to clinical test phase all financed by the Federal Government).

â¢President Bolsonaro just sent...&gt;",FALSE
"3 weeks to flatten the curve itâll be over by Xmas itâll be over by Easter get the vaccine and itâll be over June 21st youâll get your freedom back...

Sept 2021 after abiding by all the rules and taking an experimental âvaccineâ....still locked up.
 https://t.co/f8wTOpxRe9",TRUE
but also please get vaccinated. these side effects are nothing compared to the hell that has been year-long isolation &amp; your vaccine will help so many people,TRUE
@kayleighmcenany You lied. As usual. There was no vaccine distribution plan to speak of and there was no peaceful transfer of power. You are with insurrectionists.,FALSE
Canât wait to get the vaccine. I have not felt something inside me for the past 2 years,FALSE
Just got my vaccine text!!! ,FALSE
"Chile's recent experience has a lot to do with complacency relaxing of restrictions the spread of new variants and levels of immunity (from vaccines and prior infection) lower than what is needed to prevent widespread transmission
https://t.co/9kl8c8O81e",FALSE
trying to get an appointment for my first vaccine shot and the guy that I'm supposed to talk to hasn't called back every time.,FALSE
EU says AstraZeneca must 'catch up' on vaccine deliveries https://t.co/6mIKAZkOKi,FALSE
What really fucks me off here is the EU didnât approve it or want people to have it for ages!!!Coronavirus: EU says AstraZeneca must 'catch up' on vaccine deliveries https://t.co/NvzULhrK7a,FALSE
"This is good news for many and for the progress of vaccine supply but also disappointing and surprising for those high risk that were patiently waiting their turn.",FALSE
"#inners So we are supposed to accept that the Press ""just doesn't"" ask questions about SUCCESS? No pandemic questions today about GIANT vaccine movts and GIANT bill that HELPS people? Competency and info not WILD enough? Too full of truth? Unprofessional.",TRUE
"BREAKING - Whether you do or don't support Vaccine Passports (Freedom Passes) you need to read this...
Why has vaccination against Covid become vaccination for Freedom?
https://t.co/96MsKJe0O8",FALSE
"""When I say 'I'm booking your vaccination for next week' I literally have had people crying on the phone"": owners of Alberta pharmacies offer glimpse into what COVID-19 vaccine rollout has been like https://t.co/weggJLPmBO",FALSE
"At Westminster Abbey The Duke and Duchess heard from staff about their experiences of being involved in the largest ever UK vaccination programme and of working out of such an iconic venue.

They also met a number of people receiving their vaccine today. https://t.co/nNLEC4a09c",FALSE
"Well Iâve officially had 2 doses of a COVID-19 vaccine. When do I get my 5G reception in my head? Iâd like to improve my ability to do numerical integration....",FALSE
"Facts:

The Pfizer vaccine was not part of Operation Warp Speed.

Trump promised 20 million vaccinations by the end of 2020.

He delivered 20 million infections. 

Hundreds of thousands died unnecessarily because he downplayed the threat and failed to act. https://t.co/ehoLJCrJjL",FALSE
"âAustralia not only flattened that curve it destroyed that curve ... That didnât happen by accident it didnât happen because of luck.â Mike Ryan @WHO We are now bringing this expertise to the Indo-Pacific region with COVID-19 vaccine access initiatives.
https://t.co/qWlGH79U3T",TRUE
Biden Announces New Covid Vaccine Goal At First Press Conference | NBC NightlyÂ News https://t.co/cn4AmnGLAI,FALSE
CONFIRMED by Gov. Walz Spokesman - Minnesota will expand vaccine access to all folks 16 and older beginning March 30.,FALSE
"JOB ALERT Postdoctoral Fellow - Vaccine Research - City of Hope - Duarte CA https://t.co/X24SBRZMD0",FALSE
"Goddamit Kayleigh ""derp speed"" is not the same as ""warp feet speed"".

And why did Joe Biden US President need to kick every aspect of Vaccine Distribution in the ass with $billions if...

Can you pick it up from there?  #Dumbass https://t.co/yrp2zu90tI",FALSE
"I got the email today from https://t.co/DcCN6oa6jP regarding the vaccine I get my first shot next Tuesday since I am obese according to their calculation and have smoked in the past for 25 years.",FALSE
"I'm not buying this vaccine record bullshitery... The one near me in Manchester (massive one at the side of the Etihad Stadium) empty. Barely a sole going in there all day. Who and where are they getting these figures from? Dianne Abbott!!",TRUE
"Rates of #COVID19 are increasing across the U.S. 

As of March 23 the 7-day average of new cases per day is 56225. Help stop the spread of COVID-19.

Wear a mask. 
Stay 6 feet apart. 
Avoid crowds. 
Get a vaccine when itâs available to you.

More: https://t.co/gp6X4zTnBT. https://t.co/R36EeXEIwO",FALSE
"Know how rattled #SloMo is? Heâs back in Melbâs CSL factory where #AstraZenaca is made. Heâs wantg lab coat hair net #photoOppps AND of course a vaccine selfie. Marketing selling! Never leading. #LNPToxicCulture #LNPCorruptionParty #auspol",FALSE
@mamasaurusMeg @maisyemmanolan I see you are also against vaccination.  I once sort of bought into the autism vaccine fear until my 18 month  old who had not been vaccinated developed autism.,FALSE
"Another reason to get a single dose of vaccine after natural covid?

Protection against variants! Nice! https://t.co/V8ktQBjPt2",FALSE
Today I got my first dose of the Pfizer COVID-19 vaccine. Iâm so excited to have taken one of the final steps to protect myself and my family from COVID-19! https://t.co/1ZTAqtu3OZ,FALSE
"Facebook and Twitter must do more to fight anti-vaccine misinformation a dozen state attorneys general demand https://t.co/Fj4GCseOus",FALSE
"A mind blowing one out of every two Republican men are going to refuse the COVID19 vaccine(!)

https://t.co/7N8IdnqtPs",FALSE
@anthonyVslater Maybe Dray out and Mulder questionable because they took the vaccine and they have a sore arm probably because itâs a common side effect after taking a vaccine,FALSE
Is it me or is it easier to get into the Carter than it is to get a vaccine? #iykyk #ninobrown,FALSE
Nevada has said it will open COVID-19 vaccine eligibility to all adults by April 5. How does the Silver State's timeline stack up to the other 49? @JaclynFOX5VegasÂ tells us. https://t.co/lPKs74h6ei https://t.co/rkPRC75pHz,FALSE
@stephxghost They took the vaccine,FALSE
Massive Facebook study on usersâ doubt in vaccines finds a small group appears to play a big role in pushing the skepticism https://t.co/mZ11j5hSYL,TRUE
"@kayleighmcenany 1. He called it a hoax
2. He stole PPE 
3. He didn't fund the vaccine--Germany did
4. He didn't buy enough
5. He literally had ZERO plan to distribute it
6. This is ALL Biden honey.
7. ""Feat""
8. The only thing he gets credit for is the needless deaths of half a million Americans",FALSE
"@rexglacer My partner who lives in Texas is getting his vaccine on Monday . Meanwhile in Canada as a diabetic under 60 Iâm wondering if I will be able to get a vaccine by mid May depending if the EU doesnât cut off all exports to us and chokes our vaccine supply.",FALSE
"Sorry friends

Notifications aren't coming my way and I see no point in sticking around! I believe that this problem is not limited to one or few accounts! It is more widespread than I thought. More like a pandemic! @Twitter needs a vaccine &amp; @TwitterSupport must find one ASAP",TRUE
"""So far AstraZeneca is the only:
-company that has committed to not profiting from its #COVID19 vaccine during the pandemic
-vaccine developer that has made a significant contribution to #VaccinEquity by licensing its technology to several other companies""-@DrTedros",FALSE
"If a vaccine won't protect you from contracting the virus then what is the point?",TRUE
"Did he say ""dying from the vaccine?"" https://t.co/BC5yLGEULZ",FALSE
"@ameliababy4 @RutgersU Absolutely nobody asked me to provide proof of any of those to go to university in Australia (as a mature student just a couple of years ago). I had all the standard vaccines but don't think meningitis vaccine existed back then.",FALSE
"@ShadyJa21 @MorninTop @BostonDotCom They dont list the ingredients in Malt Liquor either

mfs say stupid shit like WHATS IN THE VACCINE and then complain about their random Tinder hookup wanting a condom",FALSE
"A batch of #COVID19 #vaccines developed by China's #Sinovac Biotech arrived in Kuching the capital city of Sarawak State in eastern #Malaysia on Thursday. Malaysia has so far received two batches of 200000 doses of Sinovac's vaccine. https://t.co/c0AcqkmEox",FALSE
Disinformation Dozen: Here are the 12 people behind worldâs COVID-19 vaccine fake news https://t.co/rjUUvKJBOB,FALSE
"Finally snagged my husband a vaccine appointment  

Which means heâll *most likely* be fully vaccination + 2 week wait before his next flight to Arizona. 

Gives me a bit of peace of mind with a newborn",FALSE
@mariannaspring The trouble is that the people who have had the vaccine can't understand why anyone wouldn't want it - so will do nothing to defend our right not to have it. They will not even contemplate themselves having to take a vaccine they don't want in the future,FALSE
"Misleading stories about vaccine deaths going viral may help explain how concerns about teacher deaths and school safety became so dominant. 

Fixing social media is one solution. Another is limiting the number of misleading stories in the first place. 

 https://t.co/p0oRi2FkCZ",TRUE
what flavor of the vaccine are you guys getting? iâm deciding between cotton candy and mint,FALSE
Got my second vaccine shot today.  No strange side effects yet. https://t.co/tXtDURsx1Z,FALSE
"@Cinetti @Sportydoodle @Federic0Pisani @mikegalsworthy Take the vaccine which is going to throw up a very serious debate over ""free movement"" internally within the bloc which would be a significant public health risk.

That's what their focus should be on instead of playing media theatrics.
/10",FALSE
"WHO issues its first emergency use validation for a COVID-19 vaccine and emphasizes need for equitable global access https://t.co/TV6zI2JECs",FALSE
You know what I think Imma gone head and get this vaccine. Bc when everybody turns into zombies I donât want to be the only one thatâs not a zombie. ,TRUE
"Beginning April 1 we are expanding #COVID19 vaccine eligibility. Supply continues to increase thanks to the leadership of @POTUS. 

With more than 15 million shots in arms the light at the end of the tunnel continues to get brighter. https://t.co/Bee0V7vGjP",FALSE
"HPV vaccine in the U.S. has led to more than 80% drop in infections CDC reports https://t.co/LtkSD0rqhe via @upi  @themohwgovjm @christufton",FALSE
@wcgoldberg Can we assume Draymond is having a reaction from having a vaccine shot that's why he's out?,FALSE
"@mlogo10143 @C19VaxxUpdates @nj_vaccine Damn boss status! How do you type info in so fast (info that isnât your own) and still secure the spots? Whatâs the trick?",FALSE
#WillyWonkaWins A vaccine passport is the new golden ticket as the world reopens - Bloomberg Businessweek https://t.co/pDBciBs18g,FALSE
They want to have vaccine bracelets vaccine cards vaccine passports for you to have a job to go to a theatre music sports centre. Sports or music venue or to the pubs clubs anywhere really. You will have to use QR CODES DOCUMENTS IN ORDER,FALSE
"President Biden set an ambitious goal of administering 100 million shots of COVID-19 vaccine in his first 100 days in office. 

We hit that goal. So today weâre doubling it. 200 million shots administered in the first 100 days. https://t.co/V1SKWnXtK1",FALSE
"@DavidBa06467748 Would you say those in hard-to-reach places would rather have more of the vaccine that can handle some heat or less of the less stable ones?",FALSE
@the_brewersarms Why even bother getting jabbed if the vaccine doesn't prevent you from being infected or from spreading the virus? The Govt can deal a deviant from their pack of countless deviants.,TRUE
This means that vaccine makers have been fraudulently exempt â meaning that that their vaccines have never been tested for quality and have had no proven safety or effectiveness for over 30 years; https://t.co/M6i2elNlLE,TRUE
"Percepatan vaksinasi Covid19 benar-benar dilakukan 

The show must go on ""We will never fully stop COVID-19 until everyone everywhere has access to an effective vaccine"" https://t.co/CuUQr7pwjH",FALSE
"EU Rollout Key Metrics:

EU Vaccines Produced: 0
EU Vaccines Exported: 0
Times Article 16 invoked: 1
EU Countries going it alone and procuring own supplies: 6
EU Countries banning then unbanning the AstraZeneca vaccine: 8
EU leaders guilty of wilfully undermining the AZ jab: 4",FALSE
"A very good day for US vaccinations 2.8 million
We need to rapidly get over-allotment to Michigan and any regions that show B.1.1.7 case jumps
https://t.co/8kKvC1gFH9 https://t.co/2jo0kJosem",FALSE
"No more vaccine exports until you fulfill your contracts EU tells AstraZeneca https://t.co/YWUn1lhVKu https://t.co/1B6mXHY1rY",FALSE
mfs will get the covid vaccine just so they can go out n catch sum stds ,FALSE
5/ It is essential that we slow the spread of SARS-CoV-2 to prevent it from evolving further. We cannot allow it to evolve to where it could evade vaccine-induced immunity.,TRUE
"@StewBabyQ Same here. Some people have a reaction to their first covid vaccine shot the next day so we'll see.",FALSE
"Anyone who doesn't post a Vaccine selfie with their card is in a Don Draper situation on the lam and loving under a pseudonym after deserting their battalion in Afghanistan or somesuch",FALSE
"Having Vaccine passports at point of entry 
(ie - to stop an unvaccinated person breathing inside even one step inside your venue)
Is absolutely NOTHING like asking for age verification once inside or a staff member challenging you on T &amp; T once inside.
Shows peopleâs ignorance.",TRUE
@EB_Hirsch @DoctorLix Every time I see the health system email about urgent needs in the vaccine clinic I want to respond with âhow urgent? Urgent enough to pay me? â,FALSE
not the city of london cancelling the anti asian hate rally &amp; vigil when just last week there was an anti mask/anti vaccine protest in the exact same park. what the fuck,FALSE
"Islamic Republic is testing Cuban #coronavirus vaccine on thousands of Iranians without their knowledge...
@drjahanpur responds with discrepancies!
#COVID19 cases continue to rise across Iran including Tehran and many other provincesâ¦
Graphsâ¦
#IranTruth
https://t.co/pMGv01mewh",FALSE
@anthonyVslater definitely from vaccine shot if he got it,FALSE
@MattHancock @SteveBakerHW Vaccine passports are not normal. While they are on the table I will not have the jab or a test #FreedomPubs #freedom,TRUE
"Steve Kerr on about 12 total Warriors players and coaches getting the COVID-19 vaccine: ""I was very happy to receive mine. Johnson &amp; Johnson -- so just the one shot.""",FALSE
"After he received his first vaccine this 85-year-old man in Peru got up and danced for joy. He said he's looking forward to his second shot so he can go back to the club and dance. https://t.co/YIFgNf4pvI",FALSE
this covid vaccine got me wanting to work for amazon ,FALSE
"#COVID19 #Pandemic #NextStopREALITY

HOW WILL WE KNOW WHO HAS BEEN VACCINATED???

Has #PANDEMIC pushed #USA toward needing an INTERSTATE ID ENHANCED with proof of COVID19 vaccination?

https://t.co/01BVPNg0A6

1-2",FALSE
Pfizer Begins Their Covid Vaccine Trial In Children Under 12 | NBC NightlyÂ News https://t.co/aMIQsUrsVJ,FALSE
'I have choices right now': Why some people 60 and up are aren't rushing to get the vaccine https://t.co/jAl7SdJvBQ via @CTVToronto,FALSE
"Vaccine passports: Tyson Marshall from the Foresters Arms in Tonbridge said: âIt seems like we had a planâ¦ itâs really frustrating. The government is using us as a sound board for their bad ideas.â https://t.co/MFNIyPrakz https://t.co/Gt5JKXDHNg",FALSE
"If the masks work why the 6 feet of social distance? If social distancing works why the masks? If they both work why the vaccine?
and this is what we hear from Fauci Crickets... https://t.co/5FO8X1PeKP",TRUE
@BFMradio Registration shd go hand-in-hand with swift vaccination roll-out...current roll-out is abysmal at best.  This feels like jz a show to deflect from our lack of vaccine supply,TRUE
@KeliWestgate I've heard more people having reactions to the AZ rather than the other two.  Sounds a lot like the Shingles vaccine I had a couple years ago.  Severe chills and aching altho it  didn't last.,FALSE
"My parents in Penticton B.C.  just got their first COVID vaccine today (Pfizer). They are 81; my dad has an underlying condition. Iâm relieved  About time! But....they were told their second shot wonât be scheduled until July over 3 months. Seriously?",FALSE
"@davidsmi @jbor99917222 @OttawaCitizen Even if they got the vaccine it doesnât stop them from getting Covid it just prevents them from getting ill because of it and they can still spread it. Honestly stop trying to figure Covid matters out critical thinking clearly isnât your strong suit.",TRUE
"Save lives. Save jobs. Save our economy.

Mask up &amp; get the vaccine.",FALSE
"Vaccine passport will roll out next month with trials next week! Will be integrated accessing your medical records.

The UKâs largest independent healthcare management app myGP is releasing Englandâs first vaccine verification feature - a Covid passport

https://t.co/MbomelwhlV",FALSE
@wfaa No mention of therapeutics that saved lives huh.. just the vaccine.,FALSE
"Beginning to experience vendors I like to work with being barred from gigs because they refuse to get vaccinated against COVID-19 given the experimental nature of the vaccine. Should employers be allowed to bar people from working if they refused the shot?",FALSE
"COVAX scheme warns Indiaâs export license hold-up is hurting vaccine rollout in poorer countries â GAVI

https://t.co/dBd40TpoAp https://t.co/j2tgm71DHD",FALSE
"If they try to bring in vaccine passports in order to get a pin in a pub I`m going to form a private wine club and meet everyday in the park.  Who`s up for this idea?",FALSE
i made my own vaccine if anyone wants it. two bucks a pop,FALSE
School is essential so educators and childcare workers should be prioritized in vaccine distribution. #vaccine #abpoli #canpoli,TRUE
"@BWildeMTL And now with the added fear of the EU restricting exports of vaccines... now India has restricted vaccine exports.  I am not happy.  Only going to delay things longer.  Mask up stay at home wash hands like I have been for over a year",TRUE
Charles Walker refuses to go to ANY pub that brings in a vaccine passport,FALSE
"â¢ Sonoma County Supervisor Lynda Hopkins: âWeâre supposed to be excited to get these crumbs from the state the most recent crumb being this OptumServe system.â https://t.co/1DN7wEiTuB",FALSE
"The sooner you get vaccinated the less time a potential variant has to spread mutate and make the vaccine less effective for everyone.

It makes you safer. It makes everyone around you safer. Just do it.",TRUE
Side effects from the Moderna vaccine https://t.co/kVy7I8kD1r,FALSE
"His Majesty this morning : ""see among the family members you're the only one not in the priority list for the vaccine; you should've known better.""

Huh if only he knew it's not only among the family members - almost all of my close friends are on the priority list too! ",FALSE
"Me: Explains obvious dangers of the vaccine.

Them: Man I hear ya but at this point what do we have to lose?

Me: https://t.co/6XtKHZ6ufj",FALSE
"CVS: Chester 23831 M RESTON 20191 M Richlands 24641 M RICHMOND 23234 P STERLING 20164 M VIENNA 22180 M YORKTOWN 23692 M https://t.co/9Bwh5LkxE4",FALSE
"After taking my vaccine today I felt feverish and headache so I decided to find a pharmacy for paracetamol. The health workers observed and queried me. I told them of my plan they offered me water and paracetamol. I have never been proud of Nigeria like today. Thank you all.",FALSE
All California adults will be eligible starting April 15.  https://t.co/t5zVDkUxfb,FALSE
.@BeckTaxi has donated rides throughout the pandemic from deliveries to getting seniors to their vaccine appts. 50% discount on fees to keep drivers working in this City for our most vulnerable. No paid lobbyists to sell our good deeds so taxi drivers are left behind. #Toronto https://t.co/jEuvYtcJvA,FALSE
"Britain continues to top the list of places where people are willing to take/have taken a COVID-19 vaccine

 86%
 85%
 82%
 81%
 80%
 76%
 75%
 74%
 73%
 73%
 71%
 70%
 69%
 68%
 62%
 60%
 59%
50%
 49%
41%
 35%

https://t.co/z9rG5YeeMj",FALSE
"Left: 50+ people stand in a line on the way to get their COVID-19 vaccine.

Right: 100+ students gather in close quarters with some not wearing masks to listen to Sister Cindy a prominent college campus preacher. https://t.co/E7FZelKl01",FALSE
"Poor AstraZeneca messaging distracts from sound data on COVID-19 vaccine scientists say https://t.co/nNJtSHtZPz https://t.co/Lncn2j2LRN",FALSE
Anybody else notice any swelling after the vaccine? I was just looking in the mirror and it seems like my ass is so fat? Bounce house booty cheeks just absolute lawn chair snappers  ...should I consult a doctor,FALSE
"@CrazyTalk @WADeptHealth @fema I stayed up so many nights to find appointments and still have trouble. Picking and choosing the way it is going is not by science and numbers. Many health workers decided not to get the vaccine in Western WA. Letâs protect them by getting our concentrated are vaccinated TY",FALSE
"Taking a birth control pill and pregnancy have a higher chance of blood clots than the AstraZeneca vaccine. If I survived the pill when I took it you can survive the AZ vaccine  https://t.co/P8YUEhaqZj",TRUE
I get my first vaccine on Monday and I am nervoussssss,FALSE
"French President Emmanuel Macron said on Thursday he supported stricter EU export controls on vaccines for drug companies that do not meet their contractual commitments with the European Union.
https://t.co/8J7OAFZ6Ls https://t.co/mm1CWytsuQ",FALSE
